outlet,competitor,url,published_at,channel,section,author,words,chars,sentences,sent_len_mean,sent_len_median,long_sentence_share,paragraphs,par_len_sentences_mean,flesch_ru,fkgl_ru,passive_per_1000,bureaucratic_per_1000,nominalization_per_1000,numbers_per_1000,percents_per_1000,dates_per_1000,quotes,attributions,links_external,links_internal,images,videos,title_words,title_chars,title_type,lead_words,lead_type,headings,headings_per_1000,structure,genre,named_sources,named_sources_per_1000,anonymous_sources,primary_doc_links,verifiable,opinion_marked,evaluative_in_news,update_mark,modified_meta,modified_gap_hours,primacy,fact_opinion_mixed
Gazeta.uz,gazeta,https://www.gazeta.uz/ru/2026/08/06/uzcard,2026-08-06T21:00:14+05:00,site,,,314,2808,13,23.23,21.0,0.462,9,1.44,-19.2,23.4,60.51,9.55,22.29,6.37,0.0,3.18,1,0,0,0,0,0,10,71,утверждение,65,фактологический,0,0.0,разбор по пунктам,новость,0,0.0,0,0,False,False,0,False,True,-4.9,рерайт,False
Gazeta.uz,gazeta,https://www.gazeta.uz/ru/2026/08/07/weather,2026-08-07T11:42:45+05:00,site,,Gazeta,121,876,10,11.4,11.5,0.0,6,1.67,32.3,12.4,107.44,0.0,24.79,140.5,0.0,8.26,0,0,1,0,0,0,7,48,утверждение,14,отложенный,0,0.0,nut graf,новость,0,0.0,0,1,True,False,0,False,True,0.0,работа с первоисточником,False
Gazeta.uz,gazeta,https://www.gazeta.uz/ru/2026/08/07/birthright-citizenship,2026-08-07T14:02:07+05:00,site,,Gazeta,262,1880,15,16.8,13.0,0.267,7,2.0,30.0,14.5,80.15,7.63,30.53,26.72,0.0,7.63,6,2,3,0,0,0,13,98,утверждение,29,отложенный,0,0.0,нарратив,новость,0,0.0,0,0,False,False,0,False,True,1.08,рерайт,False
Gazeta.uz,gazeta,https://www.gazeta.uz/ru/2026/08/07/us-call,2026-08-07T19:56:02+05:00,site,,Gazeta,189,1696,11,16.91,18.0,0.0,8,1.38,-20.0,21.5,105.82,5.29,84.66,10.58,0.0,5.29,3,5,1,0,0,0,7,56,утверждение,20,фактологический,0,0.0,перевёрнутая пирамида,новость,4,21.16,0,1,True,False,0,False,True,0.05,собственный сбор,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/08/mvf-priznal-plavayushchiy-rejim-valyutnogo-kursa-v-uzbekistane-92ce49,2026-07-08T14:35:10+05:00,site,Узбекистан,Руслан Рамазанов,120,998,5,23.2,23.0,0.4,5,1.0,-16.1,22.9,108.33,16.67,83.33,33.33,0.0,33.33,0,0,1,0,0,0,8,57,утверждение,15,фактологический,0,0.0,перевёрнутая пирамида,новость,0,0.0,0,1,True,False,0,False,False,,работа с первоисточником,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/08/v-buxare-indiyskiy-student-ubil-svoyu-sootechestvennitsu-0d7233,2026-07-08T14:40:00+05:00,site,Узбекистан,Руслан Рамазанов,77,635,8,9.5,8.0,0.0,3,2.67,3.9,15.8,129.87,0.0,12.99,25.97,0.0,12.99,0,0,1,0,0,0,7,53,утверждение,19,фактологический,0,0.0,перевёрнутая пирамида,новость,0,0.0,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/08/my-mojyem-poteryat-brend-tashkenta-sozdannyy-po-krupitsam-teplichnik-ob-alternativnyx-resheniyax-5e6106,2026-07-08T15:35:13+05:00,site,Узбекистан,Руслан Рамазанов,385,2984,24,15.17,14.0,0.125,15,1.87,11.9,16.5,119.48,5.19,18.18,33.77,7.79,7.79,1,2,0,0,0,0,13,96,утверждение,35,отложенный,0,0.0,разбор по пунктам,расширенная новость,0,0.0,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/08/grajdaninu-uzbekistana-pomogli-vernutsya-na-rodinu-iz-serbii-ff7a5a,2026-07-08T17:54:06+05:00,site,Узбекистан,Виктория Бамутова,82,673,4,20.5,20.0,0.0,1,4.0,-3.8,20.4,121.95,24.39,97.56,0.0,0.0,0.0,0,1,1,0,0,0,8,60,утверждение,82,фактологический,0,0.0,перевёрнутая пирамида,новость,0,0.0,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/08/abituriyentam-osvobojdyonnym-ot-testirovaniya-propusk-ne-vydayotsya-3cbd0a,2026-07-08T19:40:52+05:00,site,Узбекистан,Руслан Рамазанов,110,858,6,18.17,18.5,0.0,3,2.0,-1.5,19.3,118.18,18.18,54.55,9.09,0.0,0.0,1,2,1,0,0,0,7,64,утверждение,41,фактологический,0,0.0,перевёрнутая пирамида,новость,2,18.18,0,0,False,False,0,False,False,,комментарий эксперта,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/08/v-tashkente-v-dtp-s-uchastiyem-podrostka-pogibli-dva-cheloveka-42da13,2026-07-08T19:52:23+05:00,site,Узбекистан,Виктория Бамутова,214,1632,15,14.07,14.0,0.0,1,15.0,23.3,14.5,18.69,0.0,37.38,9.35,0.0,0.0,0,8,1,0,0,0,10,58,утверждение,214,фактологический,0,0.0,перевёрнутая пирамида,новость,1,4.67,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/08/v-uzbekistane-import-tyagachey-i-polupritsepov-osvobodili-ot-poshlin-i-utilsbora-do-konsa-2027-goda-826a54,2026-07-08T21:46:27+05:00,site,Узбекистан,Виктория Бамутова,157,1153,7,20.29,18.0,0.286,1,7.0,9.1,18.5,89.17,12.74,38.22,50.96,0.0,31.85,0,0,0,1,0,0,15,96,утверждение,157,фактологический,0,0.0,перевёрнутая пирамида,новость,0,0.0,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/08/mejdunarodnyye-rezervy-uzbekistana-na-1-iyulya-sokratilis-do-6376-mlrd-dollarov-fb8830,2026-07-08T22:57:53+05:00,site,Узбекистан,Виктория Бамутова,81,493,4,17.0,16.0,0.0,1,4.0,51.3,11.6,49.38,0.0,12.35,111.11,24.69,12.35,0,0,1,0,0,0,11,78,утверждение,81,фактологический,0,0.0,перевёрнутая пирамида,новость,0,0.0,0,1,True,False,0,False,False,,работа с первоисточником,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/09/k-2030-godu-defitsit-vody-dostignet-15-mlrd-kubometrov-ministr-vodnogo-xozyaystva-shavkat-xamroyev-80237d,2026-07-09T00:11:32+05:00,site,Узбекистан,Руслан Рамазанов,317,2193,25,11.84,12.0,0.0,8,3.12,34.1,12.3,75.71,6.31,31.55,63.09,22.08,18.93,2,4,0,2,0,0,15,98,утверждение,56,фактологический,0,0.0,перевёрнутая пирамида,новость,2,6.31,0,0,False,False,0,False,False,,комментарий эксперта,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/09/vmesto-ekologicheskogo-sbora-vaucher-na-novyy-avtomobil-proyekt-utilizatsii-peresmotren-84cb68,2026-07-09T16:33:56+05:00,site,Узбекистан,Руслан Рамазанов,620,4848,30,19.87,20.5,0.233,14,2.14,3.2,19.2,88.71,20.97,32.26,38.71,8.06,1.61,0,1,1,0,0,0,11,87,утверждение,54,фактологический,0,0.0,перевёрнутая пирамида,расширенная новость,1,1.61,0,1,True,False,0,True,False,,собственный сбор,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/09/utverjdeny-pravila-deyatelnosti-spetsmayning-zony-besqala-mining-valley-v-karakalpakstane-776a5b,2026-07-09T19:18:01+05:00,site,Узбекистан,Виктория Бамутова,145,1327,8,17.88,13.0,0.125,1,8.0,-29.5,23.1,103.45,6.9,68.97,6.9,0.0,0.0,1,1,1,0,0,0,9,88,утверждение,145,фактологический,0,0.0,перевёрнутая пирамида,новость,1,6.9,0,1,True,False,0,False,False,,собственный сбор,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/09/senatory-odobrili-konstitutsionnyy-zakon-o-tashkenskom-mejdunarodnom-finansovom-sentre-38245c,2026-07-09T20:26:28+05:00,site,Узбекистан,Виктория Бамутова,145,1282,7,20.57,18.0,0.143,1,7.0,-16.5,22.2,124.14,6.9,117.24,0.0,0.0,0.0,1,1,1,0,0,0,9,87,утверждение,145,фактологический,0,0.0,перевёрнутая пирамида,новость,1,6.9,0,1,True,False,0,False,False,,собственный сбор,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/09/uzbekistan-i-belarus-vyveli-otnosheniya-na-uroven-strategicheskogo-partnerstva-afab01,2026-07-09T22:50:36+05:00,site,Узбекистан,Руслан Рамазанов,311,2622,3,96.0,22.0,0.333,17,1.06,-108.3,59.0,64.31,9.65,38.59,45.02,0.0,25.72,0,0,1,0,0,0,9,77,утверждение,13,отложенный,0,0.0,nut graf,новость,0,0.0,0,1,True,False,0,False,False,,работа с первоисточником,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/10/na-podstansii-v-tashkente-proizoshla-avariya-oboshlos-bez-postradavshix-188df6,2026-07-10T14:38:00+05:00,site,Узбекистан,Руслан Рамазанов,174,1386,12,14.17,14.0,0.083,7,1.71,5.6,17.0,103.45,5.75,51.72,40.23,0.0,0.0,1,0,0,0,0,0,9,68,утверждение,28,фактологический,0,0.0,перевёрнутая пирамида,новость,0,0.0,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/10/lukashenko-my-xotim-videt-uzbekskiye-semi-v-belarusi-fd9258,2026-07-10T15:54:46+05:00,site,Узбекистан,Руслан Рамазанов,162,1252,10,15.9,15.0,0.0,6,1.67,11.2,16.8,98.77,12.35,74.07,12.35,0.0,6.17,1,2,1,0,0,0,8,55,утверждение,24,фактологический,0,0.0,перевёрнутая пирамида,новость,2,12.35,0,0,False,False,0,False,False,,комментарий эксперта,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/10/shavkat-mirziyoyev-nagradil-generalnogo-direktora-icesco-ordenom-dustlik-a54934,2026-07-10T20:52:44+05:00,site,Узбекистан,Руслан Рамазанов,122,1054,7,17.14,15.0,0.286,5,1.4,-14.8,20.8,114.75,8.2,40.98,8.2,0.0,0.0,0,0,1,0,0,0,8,72,утверждение,15,отложенный,0,0.0,nut graf,новость,0,0.0,0,1,True,False,0,False,False,,работа с первоисточником,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/10/v-karmaninskom-rayone-utonuli-troye-podrostkov-kupavshixsya-v-reke-zarafshane-da5f99,2026-07-10T21:01:28+05:00,site,Узбекистан,Руслан Рамазанов,115,820,9,12.44,10.0,0.0,5,1.8,32.9,12.7,69.57,0.0,52.17,43.48,0.0,43.48,1,3,0,2,0,0,10,74,утверждение,18,отложенный,0,0.0,nut graf,новость,2,17.39,0,0,False,False,0,False,False,,комментарий эксперта,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/10/prezident-vyrazil-soboleznovaniya-si-tszinpinu-0e31ae,2026-07-10T21:03:38+05:00,site,Узбекистан,Виктория Бамутова,86,633,6,14.0,13.5,0.167,3,2.0,31.2,13.4,23.26,0.0,23.26,23.26,0.0,0.0,0,0,2,1,0,0,5,45,утверждение,14,отложенный,0,0.0,nut graf,новость,0,0.0,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/10/prezident-naznachil-novyx-zamestiteley-ministra-kultury-025efb,2026-07-10T23:22:28+05:00,site,Узбекистан,Руслан Рамазанов,85,715,5,16.6,17.0,0.2,5,1.0,4.2,18.0,94.12,23.53,94.12,0.0,0.0,0.0,0,0,1,0,4,0,6,55,утверждение,9,отложенный,0,0.0,нарратив,новость,0,0.0,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/11/stroitelstvo-jyeleznoy-dorogi-kitay-kyrgyzstan-uzbekistan-pereshlo-v-aktivnuyu-fazu-ab7f18,2026-07-11T15:08:17+05:00,site,Узбекистан,Руслан Рамазанов,206,1715,13,15.54,14.0,0.077,5,2.6,4.3,17.7,116.5,9.71,38.83,14.56,0.0,0.0,1,4,2,0,0,0,12,87,утверждение,58,фактологический,0,0.0,перевёрнутая пирамида,новость,3,14.56,0,0,False,False,0,False,False,,комментарий эксперта,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/11/posol-shveytsarii-konstantin-obolenskiy-podvyol-itogi-pyatiletney-missii-v-uzbekistane-face35,2026-07-11T20:51:16+05:00,site,Узбекистан,Виктория Бамутова,263,2041,22,11.41,11.0,0.0,2,11.0,16.7,14.6,144.49,3.8,30.42,26.62,7.6,3.8,5,4,0,1,0,0,10,82,утверждение,26,фактологический,0,0.0,перевёрнутая пирамида,новость,1,3.8,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/11/na-uzbeksko-kazaxstanskoy-granitse-vnedryat-tsifrovoy-tamojyennyy-kontrol-3b4c1c,2026-07-11T21:04:01+05:00,site,Узбекистан,Руслан Рамазанов,194,1760,9,21.44,20.0,0.222,7,1.29,-21.0,23.1,97.94,15.46,46.39,0.0,0.0,0.0,0,1,1,0,0,0,7,70,утверждение,20,отложенный,0,0.0,нарратив,новость,0,0.0,0,0,False,False,0,True,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/13/v-tashoblasti-k-otvetstvennosti-privlekli-tryox-voditeley-bez-prav-odin-iz-nix-nesovershennoletniy-0815ad,2026-07-13T15:35:18+05:00,site,Узбекистан,Виктория Бамутова,93,766,4,23.0,19.5,0.25,1,4.0,-1.4,20.8,53.76,21.51,75.27,0.0,0.0,0.0,1,3,0,0,0,0,14,98,утверждение,93,сценический,0,0.0,перевёрнутая пирамида,новость,3,32.26,0,0,False,False,0,False,False,,комментарий эксперта,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/13/prichinu-poyavleniya-zapaxa-gari-v-tashkente-obyasnili-izmeneniyem-pogodnyx-usloviy-452351,2026-07-13T16:19:45+05:00,site,Узбекистан,Руслан Рамазанов,193,1421,12,15.83,16.5,0.083,7,1.71,17.3,15.9,77.72,10.36,31.09,15.54,0.0,0.0,1,5,1,0,0,0,10,78,утверждение,24,отложенный,0,0.0,nut graf,новость,2,10.36,0,1,True,False,0,False,False,,собственный сбор,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/13/v-xokimiyate-tashkenta-prizvali-pozabotitsya-o-jivotnyx-v-jaru-561ee6,2026-07-13T19:22:46+05:00,site,Узбекистан,Руслан Рамазанов,193,1423,12,16.08,18.0,0.0,1,12.0,27.1,14.6,93.26,0.0,31.09,0.0,0.0,0.0,1,5,2,1,0,0,9,60,утверждение,192,фактологический,0,0.0,перевёрнутая пирамида,новость,4,20.73,0,0,False,False,0,False,False,,комментарий эксперта,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/13/shavkat-mirziyoyev-oznakomilsya-s-protsessom-proizvodstva-listovogo-prokata-2852ed,2026-07-13T19:26:34+05:00,site,Узбекистан,Руслан Рамазанов,253,2032,14,17.0,18.5,0.071,10,1.4,0.1,18.7,130.43,7.91,63.24,71.15,0.0,15.81,0,1,1,0,0,0,8,70,утверждение,33,фактологический,0,0.0,перевёрнутая пирамида,новость,1,3.95,0,1,True,False,0,False,False,,собственный сбор,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/13/uzbekistan-raspolagayet-15-mlrd-tonn-zapasov-jyeleznoy-rudy-prezident-b2710d,2026-07-13T20:41:36+05:00,site,Узбекистан,Руслан Рамазанов,613,4703,32,18.19,18.0,0.156,28,1.14,10.7,17.6,107.67,4.89,45.68,48.94,4.89,6.53,0,2,0,0,0,0,10,70,утверждение,29,фактологический,0,0.0,перевёрнутая пирамида,расширенная новость,2,3.26,0,0,False,False,0,False,False,,комментарий эксперта,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/13/minzdrav-vypustil-rekomendatsii-iz-za-anomalnoy-jary-dba582,2026-07-13T21:00:21+05:00,site,Узбекистан,Виктория Бамутова,293,2296,15,18.87,19.0,0.2,1,15.0,6.9,18.4,54.61,0.0,34.13,44.37,0.0,0.0,1,4,0,1,0,0,6,52,утверждение,293,фактологический,0,0.0,перевёрнутая пирамида,новость,1,3.41,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/14/boleye-10-000-sluchayev-izbytochnoy-smertnosti-zafiksirovano-v-yevrope-iz-za-iyunskoy-jary-97aeac,2026-07-14T17:58:00+05:00,site,Узбекистан,Виктория Бамутова,238,1893,11,21.36,22.0,0.364,1,11.0,2.6,19.8,75.63,0.0,50.42,16.81,4.2,4.2,0,2,1,0,0,0,12,85,утверждение,238,фактологический,0,0.0,перевёрнутая пирамида,новость,1,4.2,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/14/namangan-stal-samym-bystrorastushchim-i-samym-plotnym-gorodom-1d381d,2026-07-14T19:00:00+05:00,site,Узбекистан,Асал Равшанова,322,2244,21,13.67,12.0,0.048,9,2.33,34.5,12.8,105.59,0.0,34.16,111.8,40.37,37.27,0,0,1,0,3,0,8,58,утверждение,26,фактологический,4,12.42,разбор по пунктам,новость,0,0.0,0,1,True,False,0,False,False,,работа с первоисточником,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/14/v-xorezmskoy-i-nekotoryx-rayonax-navoiyskoy-oblastey-iz-za-jary-vremenno-zakryty-detskiye-sady-ac7b59,2026-07-14T20:49:14+05:00,site,Узбекистан,Руслан Рамазанов,182,1329,8,18.88,20.0,0.125,10,1.2,-7.2,20.3,60.44,10.99,43.96,49.45,0.0,16.48,0,1,2,1,0,0,13,93,утверждение,49,фактологический,0,0.0,перевёрнутая пирамида,новость,1,5.49,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/14/prezident-oznakomilsya-s-predlojyeniyami-po-reformirovaniyu-pensionnoy-sistemy-c7508a,2026-07-14T23:20:17+05:00,site,Узбекистан,Руслан Рамазанов,322,2424,16,19.19,19.0,0.188,13,1.23,10.0,18.0,139.75,12.42,37.27,46.58,18.63,3.11,0,2,1,0,0,0,8,74,утверждение,18,фактологический,0,0.0,перевёрнутая пирамида,новость,1,3.11,0,1,True,False,0,False,False,,собственный сбор,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/15/prezident-uzbekistana-pribyl-v-katar-ceb350,2026-07-15T01:19:01+05:00,site,Узбекистан,Руслан Рамазанов,85,577,6,13.33,13.0,0.0,3,2.0,40.0,12.0,35.29,23.53,0.0,70.59,0.0,35.29,0,0,1,0,0,0,5,36,утверждение,21,отложенный,0,0.0,nut graf,новость,0,0.0,0,1,True,False,0,False,False,,работа с первоисточником,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/15/v-dvux-rayonax-tashkenskoy-oblasti-naznacheny-novyye-xokimy-71b0a8,2026-07-15T14:41:22+05:00,site,Узбекистан,Руслан Рамазанов,157,1257,12,12.75,9.5,0.0,8,1.5,3.3,16.9,44.59,0.0,31.85,25.48,0.0,25.48,1,0,1,0,0,0,8,57,утверждение,35,фактологический,0,0.0,перевёрнутая пирамида,новость,0,0.0,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/15/v-kuveyte-obsudili-vozmojnost-uproshcheniya-vizovyx-protsedur-dlya-uzbekistansev-ac08d3,2026-07-15T17:10:20+05:00,site,Узбекистан,Виктория Бамутова,96,868,5,19.2,19.0,0.0,1,5.0,-21.0,22.4,31.25,10.42,83.33,0.0,0.0,0.0,0,1,1,0,0,0,9,75,утверждение,96,фактологический,0,0.0,перевёрнутая пирамида,новость,1,10.42,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/15/v-44-gradusnuyu-jaru-rabotodatelyam-predyavili-novyye-trebovaniya-e2abff,2026-07-15T19:15:30+05:00,site,Узбекистан,Руслан Рамазанов,144,1112,6,23.33,22.0,0.333,6,1.0,-0.8,20.9,76.39,6.94,48.61,27.78,0.0,0.0,0,3,1,0,0,0,7,61,утверждение,20,фактологический,0,0.0,перевёрнутая пирамида,новость,3,20.83,0,0,False,False,0,False,False,,комментарий эксперта,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/15/startoval-novyy-sezon-initsiativnogo-budjeta-68bf4a,2026-07-15T20:48:25+05:00,site,Узбекистан,Руслан Рамазанов,258,1971,15,16.2,14.0,0.133,14,1.21,15.9,16.3,131.78,3.88,15.5,62.02,7.75,19.38,3,2,5,1,0,0,5,45,утверждение,32,фактологический,0,0.0,перевёрнутая пирамида,новость,2,7.75,0,2,True,False,0,False,False,,собственный сбор,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/16/uznat-svoi-telefonnyye-nomera-i-bankovskiye-karty-mojno-budet-cherez-portal-gosuslug-096e52,2026-07-16T14:39:23+05:00,site,Узбекистан,Руслан Рамазанов,119,889,1,111.0,111.0,1.0,3,1.0,-119.4,65.3,58.82,8.4,117.65,16.81,0.0,16.81,0,0,1,0,0,0,12,82,утверждение,14,фактологический,0,0.0,перевёрнутая пирамида,новость,0,0.0,0,1,True,False,0,False,False,,работа с первоисточником,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/16/prezident-poruchil-regionam-otobrat-po-30-predprinimateley-dlya-realizatsii-proyektov-v-belarusi-d70943,2026-07-16T14:40:11+05:00,site,Узбекистан,Руслан Рамазанов,535,4414,28,18.36,18.5,0.179,18,1.56,-1.7,19.4,100.93,7.48,37.38,35.51,1.87,1.87,1,1,1,0,0,0,12,93,утверждение,62,фактологический,0,0.0,перевёрнутая пирамида,расширенная новость,1,1.87,0,1,True,False,0,False,False,,собственный сбор,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/16/propan-v-uzbekistane-za-god-podorojal-na-411-tsentralnyy-bank-62be38,2026-07-16T15:32:25+05:00,site,Узбекистан,Виктория Бамутова,96,617,4,18.75,18.5,0.25,1,4.0,27.8,15.4,31.25,0.0,20.83,135.42,114.58,0.0,0,1,1,0,0,0,11,65,утверждение,96,фактологический,0,0.0,перевёрнутая пирамида,новость,0,0.0,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/16/v-rossii-planiruyut-obyazat-migrantov-priobretat-telefony-s-elektronnym-profilem-51d54e,2026-07-16T16:43:11+05:00,site,Мир,Руслан Рамазанов,211,1546,13,15.85,15.0,0.077,1,13.0,19.9,15.6,142.18,4.74,47.39,14.22,0.0,9.48,2,5,1,0,0,0,10,80,утверждение,211,фактологический,0,0.0,перевёрнутая пирамида,новость,1,4.74,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/16/kokandskiy-patyr-poluchil-status-geograficheskogo-ukazaniya-25ff3a,2026-07-16T17:00:05+05:00,site,Узбекистан,Виктория Бамутова,87,764,4,21.5,20.5,0.25,1,4.0,-16.8,22.5,103.45,0.0,68.97,0.0,0.0,0.0,0,0,1,0,0,0,6,56,утверждение,87,отложенный,0,0.0,нарратив,новость,0,0.0,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/16/utverjdeniya-chto-elektromobili-vyzyvayut-rak-absolyutno-bezosnovatelny-ekspert-390fec,2026-07-16T17:30:54+05:00,site,Узбекистан,Руслан Рамазанов,508,4023,37,13.59,12.0,0.081,16,2.62,9.7,16.3,82.68,1.97,35.43,7.87,0.0,0.0,0,0,0,1,0,0,9,82,утверждение,37,отложенный,0,0.0,нарратив,интервью,0,0.0,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/16/posetitel-tashkenskogo-zooparka-neskolko-raz-plyunuvshiy-v-storonu-lva-prinyos-izvineniya-b7cf0f,2026-07-16T21:00:20+05:00,site,Узбекистан,Виктория Бамутова,157,1167,8,19.62,19.0,0.25,1,8.0,7.5,18.5,57.32,6.37,82.8,0.0,0.0,0.0,1,4,1,0,0,0,11,90,утверждение,157,фактологический,0,0.0,перевёрнутая пирамида,новость,0,0.0,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/17/iz-za-anomalnoy-jary-ogranichat-skorost-dvijyeniya-poyezdov-02dd5c,2026-07-17T14:32:00+05:00,site,Узбекистан,Руслан Рамазанов,78,599,5,14.6,15.0,0.0,4,1.25,2.6,17.6,141.03,12.82,102.56,76.92,0.0,25.64,1,1,1,0,0,0,7,57,утверждение,15,отложенный,0,0.0,nut graf,новость,1,12.82,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/17/afganistan-oproverg-soobshcheniya-o-zayavleniyax-v-adres-uzbekistana-2c2143,2026-07-17T14:54:50+05:00,site,Узбекистан,Руслан Рамазанов,227,1726,13,17.23,16.0,0.154,7,2.0,9.2,17.5,70.48,8.81,52.86,8.81,0.0,8.81,2,2,1,0,0,0,8,62,утверждение,45,фактологический,0,0.0,перевёрнутая пирамида,новость,1,4.41,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/17/kasayetsya-tolko-tex-u-kogo-net-smartfona-mid-uzbekistana-o-novyx-trebovaniyax-rossii-k-migrantam-732d74,2026-07-17T18:20:00+05:00,site,Узбекистан,Руслан Рамазанов,143,1146,6,23.67,19.5,0.333,5,1.2,-1.3,21.0,132.87,34.97,34.97,0.0,0.0,0.0,1,1,1,0,0,0,16,100,утверждение,19,отложенный,0,0.0,нарратив,новость,1,6.99,0,0,False,False,0,False,False,,рерайт,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/17/iz-za-rekordnoy-jary-v-uzbekistane-vvodyatsya-vremennyye-otklyucheniya-elektroenergii-82f7e7,2026-07-17T19:07:59+05:00,site,Узбекистан,Руслан Рамазанов,166,1346,10,15.4,11.5,0.2,5,2.0,-2.5,18.6,72.29,0.0,42.17,48.19,6.02,6.02,0,0,1,0,0,0,9,79,утверждение,42,фактологический,0,0.0,перевёрнутая пирамида,новость,0,0.0,0,1,True,False,0,False,False,,работа с первоисточником,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/17/xokimiyat-nameren-otozvat-reklamnyye-pasporta-vydannyye-do-2034-goda-predprinimatel-osparivayet-eto--435019,2026-07-17T21:24:15+05:00,site,Узбекистан,Руслан Рамазанов,635,5117,38,16.0,17.5,0.026,24,1.71,6.4,17.5,129.13,3.15,50.39,36.22,0.0,12.6,5,2,0,3,0,0,15,107,утверждение,37,фактологический,0,0.0,перевёрнутая пирамида,расширенная новость,1,1.57,0,0,False,False,0,False,False,,пресс-релиз без обработки,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/18/utverjdeny-kvoty-priyoma-v-vuzy-na-20262027-uchebnyy-god-1026e4,2026-07-18T14:40:42+05:00,site,Узбекистан,Руслан Рамазанов,283,1758,11,17.55,16.0,0.091,9,1.22,23.0,15.7,74.2,0.0,17.67,123.67,21.2,0.0,1,0,1,0,0,0,9,55,утверждение,37,фактологический,0,0.0,разбор по пунктам,новость,0,0.0,0,1,True,False,0,False,False,,работа с первоисточником,False
Kun.uz,kun,https://kun.uz/ru/news/2026/07/18/zaderjana-prestupnaya-gruppa-poxitivshaya-boleye-1-mlrd-sumov-cherez-poddelnyy-sayt-mygov-33b066,2026-07-18T15:39:29+05:00,site,Узбекистан,Руслан Рамазанов,127,981,7,16.86,16.0,0.0,4,1.75,18.4,16.1,110.24,7.87,62.99,78.74,0.0,7.87,1,1,1,0,0,0,12,86,утверждение,22,отложенный,0,0.0,nut graf,новость,0,0.0,0,0,False,False,0,False,False,,пресс-релиз без обработки,False
